"Time","{instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}","{instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}","C {instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}"
2025-03-30 15:19:44,3.095,1.544,2.003
2025-03-30 15:19:45,3.095,1.544,2.003
2025-03-30 15:19:46,3.095,1.544,2.003
2025-03-30 15:19:47,3.095,1.544,2.003
2025-03-30 15:19:48,3.095,1.544,2.003
2025-03-30 15:19:49,3.095,1.544,2.003
2025-03-30 15:19:50,3.095,1.544,2.003
2025-03-30 15:19:51,3.095,1.544,2.003
2025-03-30 15:19:52,3.095,1.544,2.003
2025-03-30 15:19:53,3.095,1.544,2.003
2025-03-30 15:19:54,3.095,1.544,2.003
2025-03-30 15:19:55,3.095,1.544,2.003
2025-03-30 15:19:56,3.095,1.544,2.003
2025-03-30 15:19:57,3.095,1.544,2.003
2025-03-30 15:19:58,3.095,1.674,1.848
2025-03-30 15:19:59,3.095,1.674,1.848
2025-03-30 15:20:00,3.095,1.674,1.848
2025-03-30 15:20:01,3.095,1.674,1.848
2025-03-30 15:20:02,3.095,1.674,1.848
2025-03-30 15:20:03,3.095,1.674,1.848
2025-03-30 15:20:04,3.095,1.674,1.848
2025-03-30 15:20:05,3.095,1.674,1.848
2025-03-30 15:20:06,3.095,1.674,1.848
2025-03-30 15:20:07,3.095,1.674,1.848
2025-03-30 15:20:08,3.095,1.674,1.848
2025-03-30 15:20:09,3.095,1.674,1.848
2025-03-30 15:20:10,3.095,1.674,1.848
2025-03-30 15:20:11,3.095,1.674,1.848
2025-03-30 15:20:12,3.095,1.674,1.848
2025-03-30 15:20:13,3.095,1.804,1.715
2025-03-30 15:20:14,3.095,1.804,1.715
2025-03-30 15:20:15,3.095,1.804,1.715
2025-03-30 15:20:16,3.095,1.804,1.715
2025-03-30 15:20:17,3.095,1.804,1.715
2025-03-30 15:20:18,3.095,1.804,1.715
2025-03-30 15:20:19,3.095,1.804,1.715
2025-03-30 15:20:20,3.095,1.804,1.715
2025-03-30 15:20:21,3.095,1.804,1.715
2025-03-30 15:20:22,3.095,1.804,1.715
2025-03-30 15:20:23,3.095,1.804,1.715
2025-03-30 15:20:24,3.095,1.804,1.715
2025-03-30 15:20:25,3.095,1.804,1.715
2025-03-30 15:20:26,3.095,1.804,1.715
2025-03-30 15:20:27,3.095,1.804,1.715
2025-03-30 15:20:28,3.095,1.933,1.600
2025-03-30 15:20:29,3.095,1.933,1.600
2025-03-30 15:20:30,3.095,1.933,1.600
2025-03-30 15:20:31,3.095,1.933,1.600
2025-03-30 15:20:32,3.095,1.933,1.600
2025-03-30 15:20:33,3.095,1.933,1.600
2025-03-30 15:20:34,3.095,1.933,1.600
2025-03-30 15:20:35,3.095,1.933,1.600
2025-03-30 15:20:36,3.095,1.933,1.600
2025-03-30 15:20:37,3.095,1.933,1.600
2025-03-30 15:20:38,3.095,1.933,1.600
2025-03-30 15:20:39,3.095,1.933,1.600
2025-03-30 15:20:40,3.095,1.933,1.600
2025-03-30 15:20:41,3.095,1.933,1.600
2025-03-30 15:20:42,3.095,1.933,1.600
2025-03-30 15:20:43,3.095,2.063,1.499
2025-03-30 15:20:44,3.095,2.063,1.499
2025-03-30 15:20:45,3.095,2.063,1.499
2025-03-30 15:20:46,3.095,2.063,1.499
2025-03-30 15:20:47,3.095,2.063,1.499
2025-03-30 15:20:48,3.095,2.063,1.499
2025-03-30 15:20:49,3.095,2.063,1.499
2025-03-30 15:20:50,3.095,2.063,1.499
2025-03-30 15:20:51,3.095,2.063,1.499
2025-03-30 15:20:52,3.095,2.063,1.499
2025-03-30 15:20:53,3.095,2.063,1.499
2025-03-30 15:20:54,3.095,2.063,1.499
2025-03-30 15:20:55,3.095,2.063,1.499
2025-03-30 15:20:56,3.095,2.063,1.499
2025-03-30 15:20:57,3.095,2.063,1.499
2025-03-30 15:20:58,3.095,2.193,1.411
2025-03-30 15:20:59,3.095,2.193,1.411
2025-03-30 15:21:00,3.095,2.193,1.411
2025-03-30 15:21:01,3.095,2.193,1.411
2025-03-30 15:21:02,3.095,2.193,1.411
2025-03-30 15:21:03,3.095,2.193,1.411
2025-03-30 15:21:04,3.095,2.193,1.411
2025-03-30 15:21:05,3.095,2.193,1.411
2025-03-30 15:21:06,3.095,2.193,1.411
2025-03-30 15:21:07,3.095,2.193,1.411
2025-03-30 15:21:08,3.095,2.193,1.411
2025-03-30 15:21:09,3.095,2.193,1.411
2025-03-30 15:21:10,3.095,2.193,1.411
2025-03-30 15:21:11,3.095,2.193,1.411
2025-03-30 15:21:12,3.095,2.193,1.411
2025-03-30 15:21:13,3.095,2.323,1.332
2025-03-30 15:21:14,3.095,2.323,1.332
2025-03-30 15:21:15,3.095,2.323,1.332
2025-03-30 15:21:16,3.095,2.323,1.332
2025-03-30 15:21:17,3.095,2.323,1.332
2025-03-30 15:21:18,3.095,2.323,1.332
2025-03-30 15:21:19,3.095,2.323,1.332
2025-03-30 15:21:20,3.095,2.323,1.332
2025-03-30 15:21:21,3.095,2.323,1.332
2025-03-30 15:21:22,3.095,2.323,1.332
2025-03-30 15:21:23,3.095,2.323,1.332
2025-03-30 15:21:24,3.095,2.323,1.332
2025-03-30 15:21:25,3.095,2.323,1.332
2025-03-30 15:21:26,3.095,2.323,1.332
2025-03-30 15:21:27,3.095,2.323,1.332
2025-03-30 15:21:28,3.095,2.453,1.261
2025-03-30 15:21:29,3.095,2.453,1.261
2025-03-30 15:21:30,3.095,2.453,1.261
2025-03-30 15:21:31,3.095,2.453,1.261
2025-03-30 15:21:32,3.095,2.453,1.261
2025-03-30 15:21:33,3.095,2.453,1.261
2025-03-30 15:21:34,3.095,2.453,1.261
2025-03-30 15:21:35,3.095,2.453,1.261
2025-03-30 15:21:36,3.095,2.453,1.261
2025-03-30 15:21:37,3.095,2.453,1.261
2025-03-30 15:21:38,3.095,2.453,1.261
2025-03-30 15:21:39,3.095,2.453,1.261
2025-03-30 15:21:40,3.095,2.453,1.261
2025-03-30 15:21:41,3.095,2.453,1.261
2025-03-30 15:21:42,3.095,2.453,1.261
2025-03-30 15:21:43,2.937,2.484,1.182
2025-03-30 15:21:44,2.937,2.484,1.182
2025-03-30 15:21:45,2.937,2.484,1.182
2025-03-30 15:21:46,2.937,2.484,1.182
2025-03-30 15:21:47,2.937,2.484,1.182
2025-03-30 15:21:48,2.937,2.484,1.182
2025-03-30 15:21:49,2.937,2.484,1.182
2025-03-30 15:21:50,2.937,2.484,1.182
2025-03-30 15:21:51,2.937,2.484,1.182
2025-03-30 15:21:52,2.937,2.484,1.182
2025-03-30 15:21:53,2.937,2.484,1.182
2025-03-30 15:21:54,2.937,2.484,1.182
2025-03-30 15:21:55,2.937,2.484,1.182
2025-03-30 15:21:56,2.937,2.484,1.182
2025-03-30 15:21:57,2.937,2.484,1.182
2025-03-30 15:21:58,2.386,2.488,0.959
2025-03-30 15:21:59,2.386,2.488,0.959
2025-03-30 15:22:00,2.386,2.488,0.959
2025-03-30 15:22:01,2.386,2.488,0.959
2025-03-30 15:22:02,2.386,2.488,0.959
2025-03-30 15:22:03,2.386,2.488,0.959
2025-03-30 15:22:04,2.386,2.488,0.959
2025-03-30 15:22:05,2.386,2.488,0.959
2025-03-30 15:22:06,2.386,2.488,0.959
2025-03-30 15:22:07,2.386,2.488,0.959
2025-03-30 15:22:08,2.386,2.488,0.959
2025-03-30 15:22:09,2.386,2.488,0.959
2025-03-30 15:22:10,2.386,2.488,0.959
2025-03-30 15:22:11,2.386,2.488,0.959
2025-03-30 15:22:12,2.386,2.488,0.959
2025-03-30 15:22:13,1.421,2.484,0.572
2025-03-30 15:22:14,1.421,2.484,0.572
2025-03-30 15:22:15,1.421,2.484,0.572
2025-03-30 15:22:16,1.421,2.484,0.572
2025-03-30 15:22:17,1.421,2.484,0.572
2025-03-30 15:22:18,1.421,2.484,0.572
2025-03-30 15:22:19,1.421,2.484,0.572
2025-03-30 15:22:20,1.421,2.484,0.572
2025-03-30 15:22:21,1.421,2.484,0.572
2025-03-30 15:22:22,1.421,2.484,0.572
2025-03-30 15:22:23,1.421,2.484,0.572
2025-03-30 15:22:24,1.421,2.484,0.572
2025-03-30 15:22:25,1.421,2.484,0.572
2025-03-30 15:22:26,1.421,2.484,0.572
2025-03-30 15:22:27,1.421,2.484,0.572
2025-03-30 15:22:28,0.105,2.481,0.042
2025-03-30 15:22:29,0.105,2.481,0.042
2025-03-30 15:22:30,0.105,2.481,0.042
2025-03-30 15:22:31,0.105,2.481,0.042
2025-03-30 15:22:32,0.105,2.481,0.042
2025-03-30 15:22:33,0.105,2.481,0.042
2025-03-30 15:22:34,0.105,2.481,0.042
2025-03-30 15:22:35,0.105,2.481,0.042
2025-03-30 15:22:36,0.105,2.481,0.042
2025-03-30 15:22:37,0.105,2.481,0.042
2025-03-30 15:22:38,0.105,2.481,0.042
2025-03-30 15:22:39,0.105,2.481,0.042
2025-03-30 15:22:40,0.105,2.481,0.042
2025-03-30 15:22:41,0.105,2.481,0.042
2025-03-30 15:22:42,0.105,2.481,0.042
2025-03-30 15:22:43,0.000,2.470,0.000
2025-03-30 15:22:44,0.000,2.470,0.000
2025-03-30 15:22:45,0.000,2.470,0.000
2025-03-30 15:22:46,0.000,2.470,0.000
2025-03-30 15:22:47,0.000,2.470,0.000
2025-03-30 15:22:48,0.000,2.470,0.000
2025-03-30 15:22:49,0.000,2.470,0.000
2025-03-30 15:22:50,0.000,2.470,0.000
2025-03-30 15:22:51,0.000,2.470,0.000
2025-03-30 15:22:52,0.000,2.470,0.000
2025-03-30 15:22:53,0.000,2.470,0.000
2025-03-30 15:22:54,0.000,2.470,0.000
2025-03-30 15:22:55,0.000,2.470,0.000
2025-03-30 15:22:56,0.000,2.470,0.000
2025-03-30 15:22:57,0.000,2.470,0.000
2025-03-30 15:22:58,0.000,2.340,0.000
2025-03-30 15:22:59,0.000,2.340,0.000
2025-03-30 15:23:00,0.000,2.340,0.000
