"Time","{instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}","{instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}","B {instance=""44.223.33.156:15692"", job=""amazonmq-rabbitmq""}"
2025-03-30 15:22:29,5.09,0,∞
2025-03-30 15:22:30,5.09,0,∞
2025-03-30 15:22:31,5.09,0,∞
2025-03-30 15:22:32,5.09,0,∞
2025-03-30 15:22:33,5.09,0,∞
2025-03-30 15:22:34,5.09,0,∞
2025-03-30 15:22:35,5.09,0,∞
2025-03-30 15:22:36,5.09,0,∞
2025-03-30 15:22:37,5.09,0,∞
2025-03-30 15:22:38,5.09,0,∞
2025-03-30 15:22:39,5.09,0,∞
2025-03-30 15:22:40,5.09,0,∞
2025-03-30 15:22:41,5.09,0,∞
2025-03-30 15:22:42,5.09,0,∞
2025-03-30 15:22:43,2.78,0,∞
2025-03-30 15:22:44,2.78,0,∞
2025-03-30 15:22:45,2.78,0,∞
2025-03-30 15:22:46,2.78,0,∞
2025-03-30 15:22:47,2.78,0,∞
2025-03-30 15:22:48,2.78,0,∞
2025-03-30 15:22:49,2.78,0,∞
2025-03-30 15:22:50,2.78,0,∞
2025-03-30 15:22:51,2.78,0,∞
2025-03-30 15:22:52,2.78,0,∞
2025-03-30 15:22:53,2.78,0,∞
2025-03-30 15:22:54,2.78,0,∞
2025-03-30 15:22:55,2.78,0,∞
2025-03-30 15:22:56,2.78,0,∞
2025-03-30 15:22:57,2.78,0,∞
2025-03-30 15:22:58,1.18,0,∞
2025-03-30 15:22:59,1.18,0,∞
2025-03-30 15:23:00,1.18,0,∞
