"Time","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","{instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}","B {instance=""54.146.199.131:15692"", job=""amazonmq-rabbitmq""}"
2025-04-08 21:33:06,17.0,0,∞
2025-04-08 21:33:07,17.0,0,∞
2025-04-08 21:33:08,17.0,0,∞
2025-04-08 21:33:09,17.0,0,∞
2025-04-08 21:33:10,17.0,0,∞
2025-04-08 21:33:11,17.0,0,∞
2025-04-08 21:33:12,17.0,0,∞
2025-04-08 21:33:13,17.0,0,∞
2025-04-08 21:33:14,17.0,0,∞
2025-04-08 21:33:15,17.0,0,∞
2025-04-08 21:33:16,17.0,0,∞
2025-04-08 21:33:17,17.0,0,∞
2025-04-08 21:33:18,17.0,0,∞
2025-04-08 21:33:19,21.8,0,∞
2025-04-08 21:33:20,21.8,0,∞
2025-04-08 21:33:21,21.8,0,∞
2025-04-08 21:33:22,21.8,0,∞
2025-04-08 21:33:23,21.8,0,∞
2025-04-08 21:33:24,21.8,0,∞
2025-04-08 21:33:25,21.8,0,∞
2025-04-08 21:33:26,21.8,0,∞
2025-04-08 21:33:27,21.8,0,∞
2025-04-08 21:33:28,21.8,0,∞
2025-04-08 21:33:29,21.8,0,∞
2025-04-08 21:33:30,21.8,0,∞
2025-04-08 21:33:31,21.8,0,∞
2025-04-08 21:33:32,21.8,0,∞
2025-04-08 21:33:33,21.8,0,∞
2025-04-08 21:33:34,19.4,0,∞
2025-04-08 21:33:35,19.4,0,∞
2025-04-08 21:33:36,19.4,0,∞
2025-04-08 21:33:37,19.4,0,∞
2025-04-08 21:33:38,19.4,0,∞
2025-04-08 21:33:39,19.4,0,∞
2025-04-08 21:33:40,19.4,0,∞
2025-04-08 21:33:41,19.4,0,∞
2025-04-08 21:33:42,19.4,0,∞
2025-04-08 21:33:43,19.4,0,∞
2025-04-08 21:33:44,19.4,0,∞
2025-04-08 21:33:45,19.4,0,∞
2025-04-08 21:33:46,19.4,0,∞
2025-04-08 21:33:47,19.4,0,∞
2025-04-08 21:33:48,19.4,0,∞
2025-04-08 21:33:49,17.1,0,∞
2025-04-08 21:33:50,17.1,0,∞
2025-04-08 21:33:51,17.1,0,∞
2025-04-08 21:33:52,17.1,0,∞
2025-04-08 21:33:53,17.1,0,∞
2025-04-08 21:33:54,17.1,0,∞
2025-04-08 21:33:55,17.1,0,∞
2025-04-08 21:33:56,17.1,0,∞
2025-04-08 21:33:57,17.1,0,∞
2025-04-08 21:33:58,17.1,0,∞
2025-04-08 21:33:59,17.1,0,∞
2025-04-08 21:34:00,17.1,0,∞
2025-04-08 21:34:01,17.1,0,∞
2025-04-08 21:34:02,17.1,0,∞
2025-04-08 21:34:03,17.1,0,∞
2025-04-08 21:34:04,14.5,0,∞
2025-04-08 21:34:05,14.5,0,∞
2025-04-08 21:34:06,14.5,0,∞
2025-04-08 21:34:07,14.5,0,∞
2025-04-08 21:34:08,14.5,0,∞
2025-04-08 21:34:09,14.5,0,∞
2025-04-08 21:34:10,14.5,0,∞
2025-04-08 21:34:11,14.5,0,∞
2025-04-08 21:34:12,14.5,0,∞
2025-04-08 21:34:13,14.5,0,∞
2025-04-08 21:34:14,14.5,0,∞
2025-04-08 21:34:15,14.5,0,∞
2025-04-08 21:34:16,14.5,0,∞
2025-04-08 21:34:17,14.5,0,∞
2025-04-08 21:34:18,14.5,0,∞
2025-04-08 21:34:19,11.9,0,∞
2025-04-08 21:34:20,11.9,0,∞
2025-04-08 21:34:21,11.9,0,∞
2025-04-08 21:34:22,11.9,0,∞
2025-04-08 21:34:23,11.9,0,∞
2025-04-08 21:34:24,11.9,0,∞
2025-04-08 21:34:25,11.9,0,∞
2025-04-08 21:34:26,11.9,0,∞
2025-04-08 21:34:27,11.9,0,∞
2025-04-08 21:34:28,11.9,0,∞
2025-04-08 21:34:29,11.9,0,∞
2025-04-08 21:34:30,11.9,0,∞
2025-04-08 21:34:31,11.9,0,∞
2025-04-08 21:34:32,11.9,0,∞
2025-04-08 21:34:33,11.9,0,∞
2025-04-08 21:34:34,9.33,0,∞
2025-04-08 21:34:35,9.33,0,∞
2025-04-08 21:34:36,9.33,0,∞
2025-04-08 21:34:37,9.33,0,∞
2025-04-08 21:34:38,9.33,0,∞
2025-04-08 21:34:39,9.33,0,∞
2025-04-08 21:34:40,9.33,0,∞
2025-04-08 21:34:41,9.33,0,∞
2025-04-08 21:34:42,9.33,0,∞
2025-04-08 21:34:43,9.33,0,∞
2025-04-08 21:34:44,9.33,0,∞
2025-04-08 21:34:45,9.33,0,∞
2025-04-08 21:34:46,9.33,0,∞
2025-04-08 21:34:47,9.33,0,∞
2025-04-08 21:34:48,9.33,0,∞
2025-04-08 21:34:49,6.73,0,∞
2025-04-08 21:34:50,6.73,0,∞
2025-04-08 21:34:51,6.73,0,∞
2025-04-08 21:34:52,6.73,0,∞
2025-04-08 21:34:53,6.73,0,∞
2025-04-08 21:34:54,6.73,0,∞
2025-04-08 21:34:55,6.73,0,∞
2025-04-08 21:34:56,6.73,0,∞
2025-04-08 21:34:57,6.73,0,∞
2025-04-08 21:34:58,6.73,0,∞
2025-04-08 21:34:59,6.73,0,∞
2025-04-08 21:35:00,6.73,0,∞
2025-04-08 21:35:01,6.73,0,∞
2025-04-08 21:35:02,6.73,0,∞
2025-04-08 21:35:03,6.73,0,∞
2025-04-08 21:35:04,4.44,0,∞
2025-04-08 21:35:05,4.44,0,∞
2025-04-08 21:35:06,4.44,0,∞
2025-04-08 21:35:07,4.44,0,∞
2025-04-08 21:35:08,4.44,0,∞
2025-04-08 21:35:09,4.44,0,∞
2025-04-08 21:35:10,4.44,0,∞
2025-04-08 21:35:11,4.44,0,∞
2025-04-08 21:35:12,4.44,0,∞
2025-04-08 21:35:13,4.44,0,∞
2025-04-08 21:35:14,4.44,0,∞
2025-04-08 21:35:15,4.44,0,∞
2025-04-08 21:35:16,4.44,0,∞
2025-04-08 21:35:17,4.44,0,∞
2025-04-08 21:35:18,4.44,0,∞
2025-04-08 21:35:19,2.20,0,∞
2025-04-08 21:35:20,2.20,0,∞
2025-04-08 21:35:21,2.20,0,∞
2025-04-08 21:35:22,2.20,0,∞
2025-04-08 21:35:23,2.20,0,∞
2025-04-08 21:35:24,2.20,0,∞
2025-04-08 21:35:25,2.20,0,∞
2025-04-08 21:35:26,2.20,0,∞
2025-04-08 21:35:27,2.20,0,∞
2025-04-08 21:35:28,2.20,0,∞
2025-04-08 21:35:29,2.20,0,∞
2025-04-08 21:35:30,2.20,0,∞
2025-04-08 21:35:31,2.20,0,∞
2025-04-08 21:35:32,2.20,0,∞
2025-04-08 21:35:33,2.20,0,∞
2025-04-08 21:35:34,0.822,0,∞
2025-04-08 21:35:35,0.822,0,∞
2025-04-08 21:35:36,0.822,0,∞
2025-04-08 21:35:37,0.822,0,∞
2025-04-08 21:35:38,0.822,0,∞
2025-04-08 21:35:39,0.822,0,∞
2025-04-08 21:35:40,0.822,0,∞
2025-04-08 21:35:41,0.822,0,∞
2025-04-08 21:35:42,0.822,0,∞
2025-04-08 21:35:43,0.822,0,∞
2025-04-08 21:35:44,0.822,0,∞
2025-04-08 21:35:45,0.822,0,∞
2025-04-08 21:35:46,0.822,0,∞
2025-04-08 21:35:47,0.822,0,∞
2025-04-08 21:35:48,0.822,0,∞
2025-04-08 21:35:49,0,0,NaN
2025-04-08 21:35:50,0,0,NaN
2025-04-08 21:35:51,0,0,NaN
2025-04-08 21:35:52,0,0,NaN
2025-04-08 21:35:53,0,0,NaN
2025-04-08 21:35:54,0,0,NaN
2025-04-08 21:35:55,0,0,NaN
2025-04-08 21:35:56,0,0,NaN
2025-04-08 21:35:57,0,0,NaN
2025-04-08 21:35:58,0,0,NaN
2025-04-08 21:35:59,0,0,NaN
2025-04-08 21:36:00,0,0,NaN
