"Time","{instance=""rabbitmq:15692"", job=""rabbitmq""}","{instance=""rabbitmq:15692"", job=""rabbitmq""}","B {instance=""rabbitmq:15692"", job=""rabbitmq""}"
2025-04-07 20:02:28,4.18,0,∞
2025-04-07 20:02:29,5.23,0,∞
2025-04-07 20:02:30,5.33,0,∞
2025-04-07 20:02:31,5.42,0,∞
2025-04-07 20:02:32,5.52,0,∞
2025-04-07 20:02:33,5.61,0,∞
2025-04-07 20:02:34,6.88,0,∞
2025-04-07 20:02:35,7.01,0,∞
2025-04-07 20:02:36,7.13,0,∞
2025-04-07 20:02:37,7.25,0,∞
2025-04-07 20:02:38,7.38,0,∞
2025-04-07 20:02:39,8.59,0,∞
2025-04-07 20:02:40,8.75,0,∞
2025-04-07 20:02:41,8.90,0,∞
2025-04-07 20:02:42,9.06,0,∞
2025-04-07 20:02:43,9.21,0,∞
2025-04-07 20:02:44,10.5,0,∞
2025-04-07 20:02:45,10.6,0,∞
2025-04-07 20:02:46,10.8,0,∞
2025-04-07 20:02:47,11.0,0,∞
2025-04-07 20:02:48,11.2,0,∞
2025-04-07 20:02:49,12.1,0,∞
2025-04-07 20:02:50,12.3,0,∞
2025-04-07 20:02:51,12.5,0,∞
2025-04-07 20:02:52,12.7,0,∞
2025-04-07 20:02:53,13.0,0,∞
2025-04-07 20:02:54,23.9,0,∞
2025-04-07 20:02:55,24.3,0,∞
2025-04-07 20:02:56,24.7,0,∞
2025-04-07 20:02:57,25.1,0,∞
2025-04-07 20:02:58,25.6,0,∞
2025-04-07 20:02:59,35.3,0,∞
2025-04-07 20:03:00,35.9,0,∞
2025-04-07 20:03:01,36.6,0,∞
2025-04-07 20:03:02,37.2,0,∞
2025-04-07 20:03:03,37.7,0,∞
2025-04-07 20:03:04,46.4,0,∞
2025-04-07 20:03:05,47.2,0,∞
2025-04-07 20:03:06,48.0,0,∞
2025-04-07 20:03:07,48.9,0,∞
2025-04-07 20:03:08,49.1,0,∞
2025-04-07 20:03:09,57.2,0,∞
2025-04-07 20:03:10,58.2,0,∞
2025-04-07 20:03:11,59.2,0,∞
2025-04-07 20:03:12,59.9,0,∞
2025-04-07 20:03:13,59.9,0,∞
2025-04-07 20:03:14,67.6,0,∞
2025-04-07 20:03:15,68.8,0,∞
2025-04-07 20:03:16,69.9,0,∞
2025-04-07 20:03:17,70.0,0,∞
2025-04-07 20:03:18,70.0,0,∞
2025-04-07 20:03:19,77.7,0,∞
2025-04-07 20:03:20,79.0,0,∞
2025-04-07 20:03:21,79.5,0,∞
2025-04-07 20:03:22,79.5,0,∞
2025-04-07 20:03:23,79.5,0,∞
2025-04-07 20:03:24,87.3,0,∞
2025-04-07 20:03:25,88.5,0,∞
2025-04-07 20:03:26,88.5,0,∞
2025-04-07 20:03:27,88.5,0,∞
2025-04-07 20:03:28,88.5,0,∞
2025-04-07 20:03:29,86.7,0,∞
2025-04-07 20:03:30,86.7,0,∞
2025-04-07 20:03:31,86.7,0,∞
2025-04-07 20:03:32,86.7,0,∞
2025-04-07 20:03:33,86.7,0,∞
2025-04-07 20:03:34,94.9,0,∞
2025-04-07 20:03:35,94.9,0,∞
2025-04-07 20:03:36,94.9,0,∞
2025-04-07 20:03:37,94.9,0,∞
2025-04-07 20:03:38,94.9,0,∞
2025-04-07 20:03:39,103,0,∞
2025-04-07 20:03:40,103,0,∞
2025-04-07 20:03:41,103,0,∞
2025-04-07 20:03:42,103,0,∞
2025-04-07 20:03:43,103,0,∞
2025-04-07 20:03:44,110,0,∞
2025-04-07 20:03:45,110,0,∞
2025-04-07 20:03:46,110,0,∞
2025-04-07 20:03:47,110,0,∞
2025-04-07 20:03:48,110,0,∞
2025-04-07 20:03:49,107,0,∞
2025-04-07 20:03:50,107,0,∞
2025-04-07 20:03:51,107,0,∞
2025-04-07 20:03:52,107,0,∞
2025-04-07 20:03:53,107,0,∞
2025-04-07 20:03:54,103,0,∞
2025-04-07 20:03:55,103,0,∞
2025-04-07 20:03:56,103,0,∞
2025-04-07 20:03:57,103,0,∞
2025-04-07 20:03:58,103,0,∞
2025-04-07 20:03:59,99.2,0,∞
2025-04-07 20:04:00,99.2,0,∞
2025-04-07 20:04:01,99.2,0,∞
2025-04-07 20:04:02,99.2,0,∞
2025-04-07 20:04:03,99.2,0,∞
2025-04-07 20:04:04,95.4,0,∞
2025-04-07 20:04:05,95.4,0,∞
2025-04-07 20:04:06,95.4,0,∞
2025-04-07 20:04:07,95.4,0,∞
2025-04-07 20:04:08,95.4,0,∞
2025-04-07 20:04:09,91.8,0,∞
2025-04-07 20:04:10,91.8,0,∞
2025-04-07 20:04:11,91.8,0,∞
2025-04-07 20:04:12,91.8,0,∞
2025-04-07 20:04:13,91.8,0,∞
2025-04-07 20:04:14,88.0,0,∞
2025-04-07 20:04:15,88.0,0,∞
2025-04-07 20:04:16,88.0,0,∞
2025-04-07 20:04:17,88.0,0,∞
2025-04-07 20:04:18,88.0,0,∞
2025-04-07 20:04:19,84.6,0,∞
2025-04-07 20:04:20,84.6,0,∞
2025-04-07 20:04:21,84.6,0,∞
2025-04-07 20:04:22,84.6,0,∞
2025-04-07 20:04:23,84.6,0,∞
2025-04-07 20:04:24,91.2,0,∞
2025-04-07 20:04:25,91.2,0,∞
2025-04-07 20:04:26,91.2,0,∞
2025-04-07 20:04:27,91.2,0,∞
2025-04-07 20:04:28,91.2,0,∞
2025-04-07 20:04:29,87.2,0,∞
2025-04-07 20:04:30,87.2,0,∞
2025-04-07 20:04:31,87.2,0,∞
2025-04-07 20:04:32,87.2,0,∞
2025-04-07 20:04:33,87.2,0,∞
2025-04-07 20:04:34,83.3,0,∞
2025-04-07 20:04:35,83.3,0,∞
2025-04-07 20:04:36,83.3,0,∞
2025-04-07 20:04:37,83.3,0,∞
2025-04-07 20:04:38,83.3,0,∞
2025-04-07 20:04:39,79.4,0,∞
2025-04-07 20:04:40,79.4,0,∞
2025-04-07 20:04:41,79.4,0,∞
2025-04-07 20:04:42,79.4,0,∞
2025-04-07 20:04:43,79.4,0,∞
2025-04-07 20:04:44,75.4,0,∞
2025-04-07 20:04:45,75.4,0,∞
2025-04-07 20:04:46,75.4,0,∞
2025-04-07 20:04:47,75.4,0,∞
2025-04-07 20:04:48,75.4,0,∞
2025-04-07 20:04:49,71.6,0,∞
2025-04-07 20:04:50,71.6,0,∞
2025-04-07 20:04:51,71.6,0,∞
2025-04-07 20:04:52,71.6,0,∞
2025-04-07 20:04:53,71.6,0,∞
2025-04-07 20:04:54,67.7,0,∞
2025-04-07 20:04:55,67.7,0,∞
2025-04-07 20:04:56,67.7,0,∞
2025-04-07 20:04:57,67.7,0,∞
2025-04-07 20:04:58,67.7,0,∞
2025-04-07 20:04:59,63.9,0,∞
2025-04-07 20:05:00,63.9,0,∞
2025-04-07 20:05:01,63.9,0,∞
2025-04-07 20:05:02,63.9,0,∞
2025-04-07 20:05:03,63.9,0,∞
2025-04-07 20:05:04,59.9,0,∞
2025-04-07 20:05:05,59.9,0,∞
2025-04-07 20:05:06,59.9,0,∞
2025-04-07 20:05:07,59.9,0,∞
2025-04-07 20:05:08,59.9,0,∞
2025-04-07 20:05:09,56.1,0,∞
2025-04-07 20:05:10,56.1,0,∞
2025-04-07 20:05:11,56.1,0,∞
2025-04-07 20:05:12,56.1,0,∞
2025-04-07 20:05:13,56.1,0,∞
2025-04-07 20:05:14,52.0,0,∞
2025-04-07 20:05:15,52.0,0,∞
2025-04-07 20:05:16,52.0,0,∞
2025-04-07 20:05:17,52.0,0,∞
2025-04-07 20:05:18,52.0,0,∞
2025-04-07 20:05:19,48.0,0,∞
2025-04-07 20:05:20,48.0,0,∞
2025-04-07 20:05:21,48.0,0,∞
2025-04-07 20:05:22,48.0,0,∞
2025-04-07 20:05:23,48.0,0,∞
2025-04-07 20:05:24,43.9,0,∞
2025-04-07 20:05:25,43.9,0,∞
2025-04-07 20:05:26,43.9,0,∞
2025-04-07 20:05:27,43.9,0,∞
2025-04-07 20:05:28,43.9,0,∞
2025-04-07 20:05:29,39.8,0,∞
2025-04-07 20:05:30,39.8,0,∞
2025-04-07 20:05:31,39.8,0,∞
2025-04-07 20:05:32,39.8,0,∞
2025-04-07 20:05:33,39.8,0,∞
2025-04-07 20:05:34,35.7,0,∞
2025-04-07 20:05:35,35.7,0,∞
2025-04-07 20:05:36,35.7,0,∞
2025-04-07 20:05:37,35.7,0,∞
2025-04-07 20:05:38,35.7,0,∞
2025-04-07 20:05:39,31.6,0,∞
2025-04-07 20:05:40,31.6,0,∞
2025-04-07 20:05:41,31.6,0,∞
2025-04-07 20:05:42,31.6,0,∞
2025-04-07 20:05:43,31.6,0,∞
2025-04-07 20:05:44,27.4,0,∞
2025-04-07 20:05:45,27.4,0,∞
2025-04-07 20:05:46,27.4,0,∞
2025-04-07 20:05:47,27.4,0,∞
2025-04-07 20:05:48,27.4,0,∞
2025-04-07 20:05:49,23.2,0,∞
2025-04-07 20:05:50,23.2,0,∞
2025-04-07 20:05:51,23.2,0,∞
2025-04-07 20:05:52,23.2,0,∞
2025-04-07 20:05:53,23.2,0,∞
2025-04-07 20:05:54,19.2,0,∞
2025-04-07 20:05:55,19.2,0,∞
2025-04-07 20:05:56,19.2,0,∞
2025-04-07 20:05:57,19.2,0,∞
2025-04-07 20:05:58,19.2,0,∞
2025-04-07 20:05:59,15.6,0,∞
2025-04-07 20:06:00,15.6,0,∞
2025-04-07 20:06:01,15.6,0,∞
2025-04-07 20:06:02,15.6,0,∞
2025-04-07 20:06:03,15.6,0,∞
2025-04-07 20:06:04,12.3,0,∞
2025-04-07 20:06:05,12.3,0,∞
2025-04-07 20:06:06,12.3,0,∞
2025-04-07 20:06:07,12.3,0,∞
2025-04-07 20:06:08,12.3,0,∞
2025-04-07 20:06:09,9.44,0,∞
2025-04-07 20:06:10,9.44,0,∞
2025-04-07 20:06:11,9.44,0,∞
2025-04-07 20:06:12,9.44,0,∞
2025-04-07 20:06:13,9.44,0,∞
2025-04-07 20:06:14,6.93,0,∞
2025-04-07 20:06:15,6.93,0,∞
2025-04-07 20:06:16,6.93,0,∞
2025-04-07 20:06:17,6.93,0,∞
2025-04-07 20:06:18,6.93,0,∞
2025-04-07 20:06:19,4.80,0,∞
2025-04-07 20:06:20,4.80,0,∞
2025-04-07 20:06:21,4.80,0,∞
2025-04-07 20:06:22,4.80,0,∞
2025-04-07 20:06:23,4.80,0,∞
2025-04-07 20:06:24,3.07,0,∞
2025-04-07 20:06:25,3.07,0,∞
2025-04-07 20:06:26,3.07,0,∞
2025-04-07 20:06:27,3.07,0,∞
2025-04-07 20:06:28,3.07,0,∞
2025-04-07 20:06:29,1.75,0,∞
2025-04-07 20:06:30,1.75,0,∞
